Year,Month,State,"Unemployment rates by State, not seasonally adjusted"
2007,October,Colorado,3.5
2007,October,Connecticut,4.4
2007,October,Delaware,3.4
2007,October,District of Columbia,5.6
2007,October,Florida,4.4
2007,October,Georgia,4.7
2007,October,Hawaii,2.9
2007,October,Idaho,2.5
2007,October,Illinois,4.8
2007,October,Indiana,4.0
2007,October,Iowa,3.3
2007,October,Kansas,4.1
2007,October,Kentucky,4.8
2007,October,Louisiana,3.8
2007,October,Maine,4.3
2007,October,Maryland,3.3
2007,October,Massachusetts,4.0
2007,October,Michigan,6.7
2007,October,Minnesota,4.0
2007,October,Mississippi,5.7
2007,October,Missouri,5.0
2007,October,Montana,3.6
2007,October,Nebraska,2.8
2007,October,Nevada,4.5
2007,October,New Hampshire,3.0
2007,October,New Jersey,3.9
2007,October,New Mexico,3.5
2007,October,New York,4.4
2007,October,North Carolina,4.5
2007,October,North Dakota,2.3
2007,October,Ohio,5.2
2007,October,Oklahoma,3.8
2007,October,Oregon,4.8
2007,October,Pennsylvania,4.1
2007,October,Rhode Island,5.0
2007,October,South Carolina,5.6
2007,October,South Dakota,2.4
2007,October,Tennessee,4.8
2007,October,Texas,4.0
2007,October,Utah,2.5
2007,October,Vermont,3.4
2007,October,Virginia,2.9
2007,October,Washington,4.2
2007,October,West Virginia,4.0
2007,October,Wisconsin,4.1
2007,October,Wyoming,2.4
2007,November,Alabama,3.9
2007,November,Alaska,6.3
2007,November,Arizona,4.0
2007,November,Arkansas,4.8
2007,November,California,5.6
2007,November,Colorado,3.8
2007,November,Connecticut,4.5
2007,November,Delaware,3.2
2007,November,District of Columbia,5.6
2007,November,Florida,4.4
2007,November,Georgia,4.6
2007,November,Hawaii,3.1
2007,November,Idaho,3.0
2007,November,Illinois,4.8
2007,November,Indiana,4.3
2007,November,Iowa,3.3
2007,November,Kansas,4.0
2007,November,Kentucky,4.7
2007,November,Louisiana,3.7
2007,November,Maine,4.6
2007,November,Maryland,3.1
2007,November,Massachusetts,4.1
2007,November,Michigan,6.5
2007,November,Minnesota,4.0
2007,November,Mississippi,5.3
2007,November,Missouri,5.0
2007,November,Montana,3.9
2007,November,Nebraska,2.9
2007,November,Nevada,4.6
2007,November,New Hampshire,3.2
2007,November,New Jersey,4.0
2007,November,New Mexico,3.5
2007,November,New York,4.4
2007,November,North Carolina,4.6
2007,November,North Dakota,2.6
2007,November,Ohio,5.1
2007,November,Oklahoma,3.6
2007,November,Oregon,4.9
2007,November,Pennsylvania,4.1
2007,November,Rhode Island,5.2
2007,November,South Carolina,5.4
2007,November,South Dakota,2.5
2007,November,Tennessee,5.0
2007,November,Texas,4.1
2007,November,Utah,2.3
2007,November,Vermont,3.8
2007,November,Virginia,3.0
2007,November,Washington,4.6
2007,November,West Virginia,4.0
2007,November,Wisconsin,4.2
2007,November,Wyoming,2.6
2007,December,Alabama,4.3
2007,December,Alaska,6.5
2007,December,Arizona,4.2
2007,December,Arkansas,5.2
2007,December,California,5.9
2007,December,Colorado,4.0
2007,December,Connecticut,4.4
2007,December,Delaware,3.4
2007,December,District of Columbia,5.5
2007,December,Florida,4.7
2007,December,Georgia,5.0
2007,December,Hawaii,2.9
2007,December,Idaho,3.7
2007,December,Illinois,5.4
2007,December,Indiana,4.7
2007,December,Iowa,3.8
2007,December,Kansas,4.1
2007,December,Kentucky,5.3
2007,December,Louisiana,4.1
2007,December,Maine,4.7
2007,December,Maryland,3.1
2007,December,Massachusetts,4.4
2007,December,Michigan,7.1
2007,December,Minnesota,4.8
2007,December,Mississippi,6.1
2007,December,Missouri,5.4
2007,December,Montana,4.2
2007,December,Nebraska,2.6
2007,December,Nevada,4.9
2007,December,New Hampshire,3.2
2007,December,New Jersey,4.3
2007,December,New Mexico,3.5
2007,December,New York,4.8
2007,December,North Carolina,4.9
2007,December,North Dakota,3.2
2007,December,Ohio,5.6
2007,December,Oklahoma,3.6
2007,December,Oregon,5.2
2007,December,Pennsylvania,4.4
2006,January,Alabama,4.4
2006,January,Alaska,7.9
2006,January,Arizona,4.5
2006,January,Arkansas,5.5
2006,January,California,5.3
2006,January,Colorado,5.1
2006,January,Connecticut,5.0
2006,January,Delaware,4.4
2006,January,District of Columbia,5.9
2006,January,Florida,3.1
2006,January,Georgia,4.9
2006,January,Hawaii,2.6
2006,January,Idaho,5.3
2006,January,Illinois,5.4
2006,January,Indiana,5.4
2006,January,Iowa,4.7
2006,January,Kansas,4.9
2006,January,Kentucky,6.5
2006,January,Louisiana,6.1
2006,January,Maine,5.3
2006,January,Maryland,3.9
2006,January,Massachusetts,5.5
2006,January,Michigan,7.2
2006,January,Minnesota,5.0
2006,January,Mississippi,8.0
2006,January,Missouri,5.2
2006,January,Montana,4.8
2006,January,Nebraska,3.7
2006,January,Nevada,4.3
2006,January,New Hampshire,3.9
2006,January,New Jersey,5.2
2006,January,New Mexico,4.4
2006,January,New York,5.1
2006,January,North Carolina,4.8
2006,January,North Dakota,4.0
2006,January,Ohio,5.9
2006,January,Oklahoma,4.3
2006,January,Oregon,6.3
2006,January,Pennsylvania,5.2
2006,January,Rhode Island,6.1
2006,January,South Carolina,6.8
2006,January,South Dakota,3.7
2006,January,Tennessee,5.7
2006,January,Texas,5.3
2006,January,Utah,3.8
2006,January,Vermont,4.3
2006,January,Virginia,3.3
2006,January,Washington,5.6
2006,January,West Virginia,5.2
2006,January,Wisconsin,5.2
2006,January,Wyoming,4.1
2006,February,Alabama,4.5
2006,February,Alaska,7.9
2006,February,Arizona,4.4
2006,February,Arkansas,5.5
2006,February,California,5.3
2006,February,Colorado,4.9
2006,February,Connecticut,4.8
2006,February,Delaware,4.3
2006,February,District of Columbia,5.9
2006,February,Florida,3.1
2006,February,Georgia,4.9
2006,February,Hawaii,2.5
2006,February,Idaho,5.0
2006,February,Illinois,5.4
2006,February,Indiana,5.8
2006,February,Iowa,4.4
2006,February,Kansas,4.8
2006,February,Kentucky,6.8
2006,February,Louisiana,4.5
2006,February,Maine,5.4
2006,February,Maryland,4.0
2006,February,Massachusetts,5.4
2006,February,Michigan,7.5
2006,February,Minnesota,4.9
2006,February,Mississippi,7.5
2006,February,Missouri,5.6
2006,February,Montana,4.5
2006,February,Nebraska,3.5
2006,February,Nevada,4.1
2006,February,New Hampshire,3.9
2006,February,New Jersey,5.4
2006,February,New Mexico,4.3
2006,February,New York,5.3
2006,February,North Carolina,5.0
2006,February,North Dakota,4.0
2006,February,Ohio,5.9
2006,February,Oklahoma,4.3
2006,February,Oregon,6.3
2006,February,Pennsylvania,5.2
2006,February,Rhode Island,5.8
2006,February,South Carolina,6.8
2006,February,South Dakota,3.6
2006,February,Tennessee,5.6
2006,February,Texas,5.3
2006,February,Utah,3.8
2006,February,Vermont,4.2
2006,February,Virginia,3.4
2006,February,Washington,5.8
2006,February,West Virginia,5.7
2006,February,Wisconsin,5.8
2006,February,Wyoming,3.7
2006,March,Alabama,3.9
2006,March,Alaska,7.5
2006,March,Arizona,4.2
2006,March,Arkansas,5.1
2006,March,California,5.2
2006,March,Colorado,4.8
2006,March,Connecticut,4.5
2006,March,Delaware,3.9
2006,March,District of Columbia,5.7
2006,March,Florida,2.9
2006,March,Georgia,4.5
2006,March,Hawaii,2.8
2006,March,Idaho,4.6
2006,March,Illinois,4.9
2006,March,Indiana,5.4
2006,March,Iowa,4.1
2006,March,Kansas,4.6
2006,March,Kentucky,6.2
2006,March,Louisiana,4.3
2006,March,Maine,5.2
2006,March,Maryland,3.7
2006,March,Massachusetts,5.2
2006,March,Michigan,7.4
2006,March,Minnesota,4.7
2006,March,Mississippi,6.2
2006,March,Missouri,5.0
2006,March,Montana,4.4
2006,March,Nebraska,3.3
2006,March,Nevada,4.1
2006,March,New Hampshire,3.7
2006,March,New Jersey,5.1
2006,March,New Mexico,4.1
2006,March,New York,5.0
2006,March,North Carolina,4.6
2006,March,North Dakota,3.9
2006,March,Ohio,5.5
2006,March,Oklahoma,4.0
2006,March,Oregon,6.0
2006,March,Pennsylvania,4.8
2006,March,Rhode Island,5.5
2006,March,South Carolina,6.2
2006,March,South Dakota,3.5
2006,March,Tennessee,5.5
2006,March,Texas,5.0
2006,March,Utah,3.5
2006,March,Vermont,4.2
2006,March,Virginia,3.2
2006,March,Washington,5.3
2006,March,West Virginia,5.2
2006,March,Wisconsin,5.6
2006,March,Wyoming,3.6
2006,April,Alabama,3.5
2006,April,Alaska,7.0
2006,April,Arizona,4.1
2006,April,Arkansas,5.0
2006,April,California,4.9
2006,April,Colorado,4.4
2006,April,Connecticut,4.0
2006,April,Delaware,3.5
2006,April,District of Columbia,5.2
2006,April,Florida,2.8
2006,April,Georgia,4.5
2006,April,Hawaii,2.7
2006,April,Idaho,3.9
2006,April,Illinois,4.6
2006,April,Indiana,5.0
2006,April,Iowa,3.5
2006,April,Kansas,4.1
2006,April,Kentucky,5.6
2006,April,Louisiana,4.1
2006,April,Maine,4.6
2006,April,Maryland,3.6
2006,April,Massachusetts,4.9
2006,April,Michigan,6.8
2006,April,Minnesota,4.0
2006,April,Mississippi,5.9
2006,April,Missouri,4.4
2006,April,Montana,3.7
2006,April,Nebraska,3.0
2006,April,Nevada,4.1
2006,April,New Hampshire,3.3
2006,April,New Jersey,4.9
2006,April,New Mexico,3.9
2006,April,New York,4.6
2006,April,North Carolina,4.5
2006,April,North Dakota,3.3
2006,April,Ohio,5.3
2006,April,Oklahoma,3.7
2006,April,Oregon,5.4
2006,April,Pennsylvania,4.4
2006,April,Rhode Island,4.8
2006,April,South Carolina,6.1
2006,April,South Dakota,2.9
2006,April,Tennessee,5.2
2006,April,Texas,4.9
2006,April,Utah,3.0
2006,April,Vermont,3.8
2006,April,Virginia,2.9
2006,April,Washington,4.8
2006,April,West Virginia,4.9
2006,April,Wisconsin,4.9
2006,April,Wyoming,3.2
2006,May,Alabama,3.6
2006,May,Alaska,6.6
2006,May,Arizona,4.0
2006,May,Arkansas,5.2
2006,May,California,4.5
2006,May,Colorado,4.3
2006,May,Connecticut,4.2
2006,May,Delaware,3.3
2006,May,District of Columbia,5.6
2006,May,Florida,3.0
2006,May,Georgia,4.7
2006,May,Hawaii,2.7
2006,May,Idaho,2.9
2006,May,Illinois,4.3
2006,May,Indiana,5.1
2006,May,Iowa,3.3
2006,May,Kansas,4.1
2006,May,Kentucky,5.6
2006,May,Louisiana,4.3
2006,May,Maine,4.5
2006,May,Maryland,3.9
2006,May,Massachusetts,4.7
2006,May,Michigan,6.8
2006,May,Minnesota,3.3
2006,May,Mississippi,6.3
2006,May,Missouri,4.3
2006,May,Montana,3.2
2006,May,Nebraska,3.0
2006,May,Nevada,3.9
2006,May,New Hampshire,3.2
2006,May,New Jersey,4.8
2006,May,New Mexico,4.1
2006,May,New York,4.5
2006,May,North Carolina,4.7
2006,May,North Dakota,2.9
2006,May,Ohio,5.1
2006,May,Oklahoma,4.0
2006,May,Oregon,5.0
2006,May,Pennsylvania,4.6
2006,May,Rhode Island,4.8
2006,May,South Carolina,6.2
2006,May,South Dakota,2.9
2006,May,Tennessee,5.1
2006,May,Texas,4.9
2006,May,Utah,3.0
2006,May,Vermont,3.3
2006,May,Virginia,3.1
2006,May,Washington,5.0
2006,May,West Virginia,5.0
2006,May,Wisconsin,4.5
2006,May,Wyoming,3.1
2006,June,Alabama,4.6
2006,June,Alaska,6.5
2006,June,Arizona,4.5
2006,June,Arkansas,5.4
2006,June,California,4.9
2006,June,Colorado,4.6
2006,June,Connecticut,4.4
2006,June,Delaware,3.8
2006,June,District of Columbia,6.2
2006,June,Florida,3.4
2006,June,Georgia,5.1
2006,June,Hawaii,3.4
2006,June,Idaho,3.0
2006,June,Illinois,4.7
2006,June,Indiana,5.1
2006,June,Iowa,3.6
2006,June,Kansas,4.5
2006,June,Kentucky,5.9
2006,June,Louisiana,5.1
2006,June,Maine,4.4
2006,June,Maryland,4.3
2006,June,Massachusetts,5.1
2006,June,Michigan,7.1
2006,June,Minnesota,3.8
2006,June,Mississippi,7.0
2006,June,Missouri,4.9
2006,June,Montana,3.6
2006,June,Nebraska,3.3
2006,June,Nevada,4.2
2006,June,New Hampshire,3.4
2006,June,New Jersey,4.8
2006,June,New Mexico,5.0
2006,June,New York,4.5
2006,June,North Carolina,5.0
2006,June,North Dakota,3.5
2006,June,Ohio,5.4
2006,June,Oklahoma,4.3
2006,June,Oregon,5.3
2006,June,Pennsylvania,4.9
2006,June,Rhode Island,4.8
2006,June,South Carolina,6.8
2006,June,South Dakota,3.0
2006,June,Tennessee,5.7
2006,June,Texas,5.4
2006,June,Utah,3.3
2006,June,Vermont,3.7
2006,June,Virginia,3.3
2006,June,Washington,5.0
2006,June,West Virginia,5.3
2006,June,Wisconsin,4.9
2006,June,Wyoming,3.2
2006,July,Alabama,4.6
2006,July,Alaska,5.8
2006,July,Arizona,4.6
2006,July,Arkansas,5.7
2006,July,California,5.2
2006,July,Colorado,4.4
2006,July,Connecticut,4.7
2006,July,Delaware,3.6
2006,July,District of Columbia,6.1
2006,July,Florida,3.6
2006,July,Georgia,5.2
2006,July,Hawaii,2.9
2006,July,Idaho,2.9
2006,July,Illinois,4.8
2006,July,Indiana,5.4
2006,July,Iowa,3.4
2006,July,Kansas,4.8
2006,July,Kentucky,6.0
2006,July,Louisiana,4.5
2006,July,Maine,4.5
2006,July,Maryland,4.3
2006,July,Massachusetts,5.0
2006,July,Michigan,8.1
2006,July,Minnesota,3.7
2006,July,Mississippi,7.2
2006,July,Missouri,5.1
2006,July,Montana,3.1
2006,July,Nebraska,3.4
2006,July,Nevada,4.2
2006,July,New Hampshire,3.3
2006,July,New Jersey,5.3
2006,July,New Mexico,4.8
2006,July,New York,4.8
2006,July,North Carolina,5.2
2006,July,North Dakota,3.0
2006,July,Ohio,5.8
2006,July,Oklahoma,4.0
2006,July,Oregon,5.3
2006,July,Pennsylvania,5.0
2006,July,Rhode Island,5.3
2006,July,South Carolina,6.6
2006,July,South Dakota,3.0
2006,July,Tennessee,5.8
2006,July,Texas,5.4
2006,July,Utah,3.2
2006,July,Vermont,3.6
2006,July,Virginia,3.3
2006,July,Washington,5.0
2006,July,West Virginia,5.2
2006,July,Wisconsin,4.7
2006,July,Wyoming,2.9
2006,August,Alabama,4.4
2006,August,Alaska,5.5
2006,August,Arizona,4.6
2006,August,Arkansas,5.2
2006,August,California,4.9
2006,August,Colorado,4.2
2006,August,Connecticut,4.6
2006,August,Delaware,3.6
2006,August,District of Columbia,5.9
2006,August,Florida,3.6
2006,August,Georgia,4.9
2006,August,Hawaii,2.5
2006,August,Idaho,3.0
2006,August,Illinois,4.5
2006,August,Indiana,5.1
2006,August,Iowa,3.6
2006,August,Kansas,4.6
2006,August,Kentucky,5.4
2006,August,Louisiana,4.5
2006,August,Maine,4.0
2006,August,Maryland,4.1
2006,August,Massachusetts,4.7
2006,August,Michigan,7.0
2006,August,Minnesota,3.5
2006,August,Mississippi,6.2
2006,August,Missouri,5.2
2006,August,Montana,3.0
2006,August,Nebraska,3.0
2006,August,Nevada,4.0
2006,August,New Hampshire,3.3
2006,August,New Jersey,4.7
2006,August,New Mexico,4.4
2006,August,New York,4.4
2006,August,North Carolina,5.0
2006,August,North Dakota,2.9
2006,August,Ohio,5.4
2006,August,Oklahoma,3.9
2006,August,Oregon,5.2
2006,August,Pennsylvania,4.8
2006,August,Rhode Island,5.0
2006,August,South Carolina,6.8
2006,August,South Dakota,3.0
2006,August,Tennessee,5.5
2006,August,Texas,5.0
2006,August,Utah,3.0
2006,August,Vermont,3.5
2006,August,Virginia,3.3
2006,August,Washington,5.0
2006,August,West Virginia,5.3
2006,August,Wisconsin,4.5
2006,August,Wyoming,2.8
2006,September,Alabama,3.9
2006,September,Alaska,5.7
2006,September,Arizona,4.3
2006,September,Arkansas,4.9
2006,September,California,4.6
2006,September,Colorado,3.9
2006,September,Connecticut,4.2
2006,September,Delaware,3.4
2006,September,District of Columbia,6.0
2006,September,Florida,3.5
2006,September,Georgia,4.6
2006,September,Hawaii,2.6
2006,September,Idaho,2.5
2006,September,Illinois,4.0
2006,September,Indiana,4.6
2006,September,Iowa,3.4
2006,September,Kansas,4.2
2006,September,Kentucky,5.3
2006,September,Louisiana,4.2
2006,September,Maine,4.1
2006,September,Maryland,3.8
2006,September,Massachusetts,4.9
2006,September,Michigan,6.7
2006,September,Minnesota,3.7
2006,September,Mississippi,6.1
2006,September,Missouri,4.8
2006,September,Montana,2.7
2006,September,Nebraska,2.9
2006,September,Nevada,4.0
2006,September,New Hampshire,3.2
2006,September,New Jersey,4.5
2006,September,New Mexico,4.1
2006,September,New York,4.2
2006,September,North Carolina,4.6
2006,September,North Dakota,2.5
2006,September,Ohio,5.2
2006,September,Oklahoma,3.9
2006,September,Oregon,4.6
2006,September,Pennsylvania,4.1
2006,September,Rhode Island,4.4
2006,September,South Carolina,6.5
2006,September,South Dakota,2.9
2006,September,Tennessee,4.9
2006,September,Texas,4.7
2006,September,Utah,2.5
2006,September,Vermont,3.5
2006,September,Virginia,3.1
2006,September,Washington,4.7
2006,September,West Virginia,4.7
2006,September,Wisconsin,4.1
2006,September,Wyoming,2.8
2006,October,Alabama,3.6
2006,October,Alaska,6.0
2006,October,Arizona,3.9
2006,October,Arkansas,4.5
2006,October,California,4.5
2006,October,Colorado,3.6
2006,October,Connecticut,3.9
2006,October,Delaware,3.3
2006,October,District of Columbia,5.8
2006,October,Florida,3.2
2006,October,Georgia,4.5
2006,October,Hawaii,2.3
2006,October,Idaho,2.5
2006,October,Illinois,3.6
2006,October,Indiana,4.3
2006,October,Iowa,3.2
2006,October,Kansas,4.1
2006,October,Kentucky,4.9
2006,October,Louisiana,4.0
2006,October,Maine,4.1
2006,October,Maryland,3.6
2006,October,Massachusetts,4.3
2006,October,Michigan,6.3
2006,October,Minnesota,3.4
2006,October,Mississippi,5.9
2006,October,Missouri,4.5
2006,October,Montana,2.7
2006,October,Nebraska,2.8
2006,October,Nevada,3.8
2006,October,New Hampshire,3.1
2006,October,New Jersey,3.9
2006,October,New Mexico,3.8
2006,October,New York,3.9
2006,October,North Carolina,4.4
2006,October,North Dakota,2.5
2006,October,Ohio,4.8
2006,October,Oklahoma,3.9
2006,October,Oregon,4.6
2006,October,Pennsylvania,3.9
2006,October,Rhode Island,4.2
2006,October,South Carolina,6.2
2006,October,South Dakota,2.8
2006,October,Tennessee,4.4
2006,October,Texas,4.3
2006,October,Utah,2.4
2006,October,Vermont,3.1
2006,October,Virginia,2.7
2006,October,Washington,4.4
2006,October,West Virginia,4.3
2006,October,Wisconsin,3.9
2006,October,Wyoming,2.8
2006,November,Alabama,3.7
2006,November,Alaska,6.4
2006,November,Arizona,3.8
2006,November,Arkansas,4.9
2006,November,California,4.8
2006,November,Colorado,3.8
2006,November,Connecticut,4.0
2006,November,Delaware,2.9
2006,November,District of Columbia,5.7
2006,November,Florida,3.3
2006,November,Georgia,4.4
2006,November,Hawaii,2.4
2006,November,Idaho,3.0
2006,November,Illinois,3.9
2006,November,Indiana,4.6
2006,November,Iowa,3.4
2006,November,Kansas,4.0
2006,November,Kentucky,5.2
2006,November,Louisiana,4.1
2006,November,Maine,4.5
2006,November,Maryland,3.6
2006,November,Massachusetts,4.5
2006,November,Michigan,6.4
2006,November,Minnesota,3.7
2006,November,Mississippi,5.9
2006,November,Missouri,4.6
2006,November,Montana,3.0
2006,November,Nebraska,2.7
2006,November,Nevada,3.9
2006,November,New Hampshire,3.4
2006,November,New Jersey,4.1
2006,November,New Mexico,3.7
2006,November,New York,4.1
2006,November,North Carolina,4.7
2006,November,North Dakota,3.0
2006,November,Ohio,5.2
2006,November,Oklahoma,3.9
2006,November,Oregon,5.1
2006,November,Pennsylvania,4.2
2006,November,Rhode Island,4.3
2006,November,South Carolina,6.2
2006,November,South Dakota,2.9
2006,November,Tennessee,4.6
2006,November,Texas,4.4
2006,November,Utah,2.1
2006,November,Vermont,3.5
2006,November,Virginia,2.8
2006,November,Washington,5.0
2006,November,West Virginia,4.3
2006,November,Wisconsin,4.3
2006,November,Wyoming,3.0
2006,December,Alabama,3.7
2006,December,Alaska,6.6
2006,December,Arizona,3.6
2006,December,Arkansas,5.0
2006,December,California,4.7
2006,December,Colorado,3.7
2006,December,Connecticut,3.7
2006,December,Delaware,2.9
2006,December,District of Columbia,5.5
2006,December,Florida,3.2
2006,December,Georgia,4.3
2006,December,Hawaii,1.9
2006,December,Idaho,3.4
2006,December,Illinois,4.2
2006,December,Indiana,4.6
2006,December,Iowa,3.8
2006,December,Kansas,3.9
2006,December,Kentucky,5.0
2006,December,Louisiana,3.9
2006,December,Maine,4.4
2006,December,Maryland,3.5
2006,December,Massachusetts,4.6
2006,December,Michigan,6.7
2006,December,Minnesota,4.2
2006,December,Mississippi,6.3
2006,December,Missouri,4.6
2006,December,Montana,3.1
2006,December,Nebraska,2.9
2006,December,Nevada,4.0
2006,December,New Hampshire,3.4
2006,December,New Jersey,3.9
2006,December,New Mexico,3.4
2006,December,New York,4.0
2006,December,North Carolina,4.5
2006,December,North Dakota,3.1
2006,December,Ohio,5.2
2006,December,Oklahoma,4.0
2006,December,Oregon,5.0
2006,December,Pennsylvania,4.0
2005,January,Alabama,5.4
2005,January,Alaska,8.1
2005,January,Arizona,4.9
2005,January,Arkansas,6.1
2005,January,California,6.2
2005,January,Colorado,5.7
2005,January,Connecticut,5.4
2005,January,Delaware,4.6
2005,January,District of Columbia,7.8
2005,January,Florida,4.3
2005,January,Georgia,5.3
2005,January,Hawaii,3.1
2005,January,Idaho,5.6
2005,January,Illinois,6.4
2005,January,Indiana,6.2
2005,January,Iowa,5.4
2005,January,Kansas,5.8
2005,January,Kentucky,6.1
2005,January,Louisiana,6.3
2005,January,Maine,5.6
2005,January,Maryland,4.6
2005,January,Massachusetts,5.6
2005,January,Michigan,7.5
2005,January,Minnesota,5.1
2005,January,Mississippi,7.3
2005,January,Missouri,6.3
2005,January,Montana,5.7
2005,January,Nebraska,4.6
2005,January,Nevada,4.6
2005,January,New Hampshire,4.1
2005,January,New Jersey,4.7
2005,January,New Mexico,5.7
2005,January,New York,5.7
2005,January,North Carolina,5.7
2005,January,North Dakota,4.3
2005,January,Ohio,6.8
2005,January,Oklahoma,5.1
2005,January,Oregon,7.2
2005,January,Pennsylvania,5.7
2005,January,Rhode Island,6.0
2005,January,South Carolina,7.1
2005,January,South Dakota,4.6
2005,January,Tennessee,6.3
2005,January,Texas,5.9
